attraction_id,name,country,province,city,location,price,rating
3258,toronto_private_tour,canada,ontario,toronto,nil,390.0,5.0
3259,"private_tour_and_transfer_from_toronto_international_airport_to_niagara_falls,_canada",canada,ontario,toronto,nil,289.0,-1.0
3260,private_tour:_craft_breweries_and_beer_tastings_in_niagara_region,canada,ontario,niagara_falls,nil,165.0,-1.0
3261,caribbean_dreams_north_coast_private_party_hopper,caribbean,dominican_republic,puerto_plata_province,"{'lat': 19.7732678, 'lng': -70.4950612}",80.43,-1.0
3262,caribbean_dreams_las_terrenas_private_party_hopper,caribbean,dominican_republic,samana_province,"{'lat': 19.7732678, 'lng': -70.4950612}",80.43,-1.0
3263,caribbean_dreams_santo_domingo_private_party_hopper,caribbean,dominican_republic,santo_domingo_province,"{'lat': 19.7732678, 'lng': -70.4950612}",80.43,-1.0
3264,caribbean_dreams_punta_cana_private_party_hopper,caribbean,dominican_republic,la_altagracia_province,"{'lat': 19.7732678, 'lng': -70.4950612}",80.43,-1.0
3265,60_minute_private_vacation_photography_session_with_photographer_in_hong_kong,asia,china,hong_kong,"{'lat': 34.047863, 'lng': 100.6196553}",477.13,-1.0
3266,30_minute_private_vacation_photography_session_with_photographer_in_hong_kong,asia,china,hong_kong,"{'lat': 34.047863, 'lng': 100.6196553}",340.8,-1.0
3267,90_minute_private_vacation_photography_session_with_photographer_in_hong_kong,asia,china,hong_kong,"{'lat': 34.047863, 'lng': 100.6196553}",681.61,-1.0
3268,120_minute_private_vacation_photography_session_with_photographer_in_hong_kong,asia,china,hong_kong,"{'lat': 34.047863, 'lng': 100.6196553}",886.09,-1.0
3269,"private_niagara_falls,_niagara-on-the-lake,_canada_-_day_tour_with_hotel_pick_up",canada,ontario,niagara_falls,nil,149.0,5.0
3270,"private_day_trip_to_niagara_falls,_canada_from_usa",united_states,new_york_(ny),buffalo,nil,175.0,-1.0
3271,private_tour_and_transfer_from_hamilton_international_airport_to_niagara_falls,canada,ontario,niagara_falls,nil,209.0,-1.0
3272,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",631.54,5.0
3273,fashion_room_service,canada,quebec,montreal,nil,175.0,-1.0
3274,sea_to_sky_tour,canada,british_columbia,things_to_do_in_pender_island,"{'lat': 48.8002755, 'lng': -123.3109432}",99.75,-1.0
3275,fashion_room_service,canada,quebec,montreal,nil,175.0,-1.0
3276,aerial_silks_experience_for_all,canada,quebec,montreal,nil,30.0,-1.0
3278,bowen_island_seascape_photography_workshop,canada,british_columbia,things_to_do_in_bowen_island,nil,850.0,-1.0
3279,aurora_photography_workshop,canada,northwest_territories,yellowknife,"{'lat': 51.188849, 'lng': -115.5613515}",63.0,-1.0
3280,axe_throwing_at_batl_-_the_backyard_axe_throwing_league_in_ottawa,canada,ontario,ottawa,nil,22.22,-1.0
3281,art_party_paint_night,canada,prince_edward_island,things_to_do_in_charlottetown,"{'lat': 46.2354225, 'lng': -63.1276825}",30.0,-1.0
3282,quarry_rock_hike_and_photography_tour,canada,british_columbia,vancouver,nil,109.0,4.0
3283,whistler_exotic_car_driving_experience,canada,british_columbia,vancouver,"{'lat': 49.359068, 'lng': -123.267023}",887.25,5.0
3284,walking_tour_of_old_montreal,canada,quebec,montreal,"{'lat': 45.5025925, 'lng': -73.5551673}",29.5,5.0
3285,niagara_falls_day_tour_from_toronto,canada,ontario,toronto,"{'lat': 43.703077, 'lng': -79.406384}",94.92,5.0
3286,skylon_tower_observation_deck_admission,canada,ontario,niagara_falls,nil,15.0,4.5
3287,montreal_city_guided_sightseeing_tour,canada,quebec,montreal,"{'lat': 45.5001458, 'lng': -73.5720264}",55.0,4.0
3288,vancouver_city_sightseeing_tour,canada,british_columbia,vancouver,"{'lat': 49.1978322, 'lng': -123.0649959}",80.0,4.5
3289,quebec_city_walking_tour,canada,quebec,quebec_city,"{'lat': 46.8130864, 'lng': -71.2055932}",30.99,5.0
3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,canada,ontario,niagara_falls,"{'lat': 43.102436, 'lng': -78.961638}",149.89,5.0
3291,greg_frewin_wild_magic_show,canada,ontario,niagara_falls,nil,32.77,5.0
3292,quebec_city_and_montmorency_falls_day_trip_from_montreal,canada,quebec,montreal,"{'lat': 45.5001458, 'lng': -73.5720264}",115.0,4.5
3293,small-group_quebec_city_food_tour,canada,quebec,quebec_city,"{'lat': 46.8130864, 'lng': -71.2055932}",53.0,4.5
3294,vancouver_city_hop-on_hop-off_tour,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",31.2,4.0
3295,niagara_falls_day_trip_from_toronto,canada,ontario,toronto,"{'lat': 43.6561507, 'lng': -79.3842642}",169.0,5.0
3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",canada,ontario,niagara_falls,"{'lat': 43.0857136, 'lng': -79.0824311}",158.0,5.0
3297,ripley's_believe_it_or_not!_niagara_falls_admission,canada,ontario,niagara_falls,nil,10.95,4.5
3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,canada,quebec,quebec_city,"{'lat': 46.8131324, 'lng': -71.2056118}",57.5,4.5
3299,johnston_canyon_icewalk,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",79.8,5.0
3300,butchart_gardens_tour_from_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.4216648, 'lng': -123.3666096}",73.5,5.0
3301,quebec_city_sightseeing_tour,canada,quebec,quebec_city,"{'lat': 46.8131324, 'lng': -71.2056118}",42.0,4.5
3302,toronto_city_hop-on_hop-off_tour,canada,ontario,toronto,"{'lat': 43.6561507, 'lng': -79.3842642}",43.0,4.0
3303,victoria_guided_food_and_history_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4300479, 'lng': -123.3637239}",63.0,5.0
3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,canada,ontario,niagara_falls,"{'lat': 43.102436, 'lng': -78.961638}",204.41,5.0
3305,whistler_small-group_day_trip_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.1978322, 'lng': -123.0649959}",145.0,5.0
3306,quebec_ice_hotel_tour,canada,quebec,quebec_city,nil,20.68,4.5
3307,niagara_skywheel_admission_ticket,canada,ontario,niagara_falls,nil,14.68,4.5
3308,half-day_whale_watching_adventure_from_vancouver,canada,british_columbia,vancouver,"{'lat': 48.4227209, 'lng': -123.3689786}",181.13,4.5
3309,niagara_falls_tour_day_trip_from_toronto,canada,ontario,toronto,nil,89.0,4.5
3310,vancouver_seaplane_tour,canada,british_columbia,vancouver,"{'lat': 48.4241277, 'lng': -123.3707833}",135.0,5.0
3311,st._lawrence_market_and_old_toronto_food_tour,canada,ontario,toronto,"{'lat': 43.6596227, 'lng': -79.3472817}",89.0,5.0
3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,canada,ontario,toronto,"{'lat': 43.6837428, 'lng': -79.5929134}",169.0,4.5
3313,ice_explorer_glacier_tour_and_glacier_skywalk,canada,alberta,things_to_do_in_banff_national_park,nil,114.45,4.5
3314,ultimate_toronto_tour,canada,ontario,toronto,"{'lat': 43.0857136, 'lng': -79.0824311}",175.0,5.0
3315,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,canada,ontario,toronto,nil,149.0,4.5
3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,canada,ontario,niagara_falls,"{'lat': 43.0618004, 'lng': -79.1214261}",40.0,4.5
3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,canada,ontario,niagara_falls,"{'lat': 43.2265419, 'lng': -79.1159615}",83.62,5.0
3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,united_states,new_york_(ny),niagara_falls,"{'lat': 43.102436, 'lng': -78.961638}",136.25,4.5
3319,arctic_day:_evening_aurora_viewing,canada,yukon,whitehorse,"{'lat': 60.7227415, 'lng': -135.0558791}",135.45,3.5
3320,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",212.0,5.0
3321,vancouver_highlights_bike_tour,canada,british_columbia,vancouver,"{'lat': 49.2841459, 'lng': -123.1193126}",94.45,5.0
3322,sea_to_sky_gondola_ticket,canada,british_columbia,squamish,nil,39.95,5.0
3323,gastronomic_gastown_walking_tour,canada,british_columbia,vancouver,"{'lat': 49.271678, 'lng': -123.1350326}",146.35,5.0
3324,half-day_beer_cider_and_wine_tour,canada,ontario,niagara_falls,"{'lat': 43.0618004, 'lng': -79.1214261}",35.0,3.5
3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,canada,quebec,quebec_city,"{'lat': 46.8118804, 'lng': -71.2071414}",26.25,4.0
3326,private_tour:_quebec_city_walking_tour,canada,quebec,quebec_city,"{'lat': 46.8130864, 'lng': -71.2055932}",25.72,5.0
3327,whale-watching_cruise_with_expert_naturalists,canada,british_columbia,vancouver_island,"{'lat': 48.4224072, 'lng': -123.3670534}",94.5,5.0
3328,northern_lights_tour_from_yellowknife,canada,northwest_territories,yellowknife,"{'lat': 62.4549765, 'lng': -114.3722764}",100.0,4.5
3329,winter_tour:_banff_and_its_wildlife,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",70.35,4.5
3330,island_of_orleans_food_and_drink_tour,canada,quebec,quebec_city,"{'lat': 46.898015, 'lng': -71.182973}",44.95,4.5
3331,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,canada,quebec,montreal,nil,23.75,4.0
3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,canada,ontario,niagara_falls,"{'lat': 43.2265419, 'lng': -79.1159615}",157.07,5.0
3333,evening_wildlife_safari,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",58.8,4.0
3334,jasper_skytram,canada,alberta,canadian_rockies,nil,49.3,4.5
3335,victoria_and_butchart_gardens_day_trip_from_vancouver,canada,british_columbia,vancouver,nil,194.25,4.5
3336,vancouver_harbor_sunset_dinner_cruise,canada,british_columbia,vancouver,"{'lat': 49.29419, 'lng': -123.133059}",97.69,4.5
3337,flyover_canada_simulated_flight_ride,canada,british_columbia,vancouver,nil,34.65,5.0
3338,jasper_evening_wildlife_tour,canada,alberta,canadian_rockies,"{'lat': 52.8740887, 'lng': -118.081698}",73.9,4.5
3339,vancouver_lookout_admission,canada,british_columbia,vancouver,nil,18.38,4.5
3340,horse-drawn_sleigh_ride_in_banff,canada,alberta,canadian_rockies,"{'lat': 51.1763287, 'lng': -115.570567}",39.9,4.5
3341,whistler_superfly_ziplines,canada,british_columbia,whistler,"{'lat': 50.1129838, 'lng': -122.9549289}",103.95,5.0
3342,toronto_distillery_district_walking_tour,canada,ontario,toronto,"{'lat': 43.6502975, 'lng': -79.3606799}",23.73,5.0
3343,whistler_helicopter_tour,canada,british_columbia,whistler,"{'lat': 49.1830074, 'lng': -123.176599}",187.95,5.0
3344,mountain_lakes_and_waterfalls_day_trip_from_banff,canada,alberta,canadian_rockies,"{'lat': 51.417637, 'lng': -116.217007}",183.75,5.0
3345,montreal_city_hop-on_hop-off_tour,canada,quebec,montreal,"{'lat': 45.5001458, 'lng': -73.5720264}",56.0,4.0
3346,small-group_toronto_beer_tour,canada,ontario,toronto,nil,80.0,5.0
3347,grotto_canyon_icewalk,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",79.8,5.0
3348,glacier_skywalk_admission,canada,alberta,things_to_do_in_jasper_national_park,nil,36.75,3.5
3349,bird_kingdom_all_day_admission_ticket,canada,ontario,niagara_falls,"{'lat': 43.0926264, 'lng': -79.0687075}",20.28,4.5
3350,victoria_and_butchart_gardens_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",212.0,4.5
3351,gastown_walking_food_tour,canada,british_columbia,vancouver,"{'lat': 49.2859174, 'lng': -123.1138245}",93.45,5.0
3352,quebec_ice_hotel_and_snow_tubing_combo,canada,quebec,things_to_do_in_saint-gabriel-de-valcartier,nil,46.0,4.0
3353,snow_tubing_at_village_vacation_valcartier,canada,quebec,quebec_city,nil,34.44,4.5
3354,montreal_craft_brewery_and_beer_tasting_small-group_tour,canada,quebec,montreal,nil,74.73,5.0
3355,the_calgary_stampede,canada,alberta,calgary,nil,48.0,4.5
3356,7-minute_helicopter_tour_over_toronto,canada,ontario,toronto,"{'lat': 43.632485, 'lng': -79.3956627}",123.18,4.5
3357,small-group_granville_island_market_tour,canada,british_columbia,vancouver,"{'lat': 49.271678, 'lng': -123.1350326}",79.9,5.0
3358,konzelmann_estate_winery_tour_and_tasting_in_niagara-on-the-lake,canada,ontario,niagara_falls,nil,10.0,5.0
3359,seaplane_flight_to_victoria_and_whale-watching_cruise,canada,british_columbia,vancouver,"{'lat': 48.4241277, 'lng': -123.3707833}",469.0,5.0
3360,athabasca_glacier_snow_trip_from_banff,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",273.0,4.5
3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,canada,alberta,canadian_rockies,"{'lat': 52.8740887, 'lng': -118.081698}",144.59,5.0
3362,maligne_canyon_ice_walk,canada,alberta,canadian_rockies,"{'lat': 52.8780879, 'lng': -118.0799308}",72.45,4.5
3363,observatoire_place_ville_marie_tickets,canada,quebec,montreal,nil,21.85,4.0
3364,sea_to_sky_and_whistler_village_tour,canada,british_columbia,vancouver,nil,157.5,5.0
3365,small-group_gourmet_food_tour_in_vancouver,canada,british_columbia,vancouver,"{'lat': 49.271678, 'lng': -123.1350326}",131.87,5.0
3366,vancouver_harbor_and_indian_arm_lunch_cruise,canada,british_columbia,vancouver,"{'lat': 49.29419, 'lng': -123.133059}",85.33,5.0
3367,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,canada,alberta,canadian_rockies,"{'lat': 51.417637, 'lng': -116.217007}",281.4,5.0
3368,snowmobile_british_columbia_tour_for_intermediate_riders,canada,british_columbia,whistler,"{'lat': 50.1129838, 'lng': -122.9549289}",151.2,5.0
3369,fine_dining_dinner_tour_in_whistler,canada,british_columbia,whistler,"{'lat': 50.114686, 'lng': -122.956828}",131.24,5.0
3370,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,canada,ontario,toronto,nil,53.0,4.5
3371,introductory_brewery_and_distillery_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4846699, 'lng': -123.3872278}",22.0,5.0
3372,2-day_niagara_falls_tour_from_new_york_by_bus,united_states,new_york_(ny),new_york_city,"{'lat': 40.8261404, 'lng': -74.229805}",436.23,4.5
3373,northern_lights_and_arctic_circle_day_trip_from_fairbanks,united_states,alaska_(ak),fairbanks,"{'lat': 64.852906, 'lng': -147.7818559}",299.91,4.5
3374,niagara_falls_open-top_jet-boat_ride,canada,ontario,niagara_falls,"{'lat': 43.149939, 'lng': -79.0463155}",79.04,5.0
3375,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",canada,british_columbia,vancouver,"{'lat': 49.1978322, 'lng': -123.0649959}",130.0,5.0
3376,quebec_pub_crawl,canada,quebec,quebec_city,nil,28.0,4.5
3377,ultimate_day_tour_to_victoria,canada,british_columbia,vancouver,"{'lat': 48.4227209, 'lng': -123.3689786}",363.56,4.5
3378,niagara-on-the-lake_wine_tour_with_lunch,canada,ontario,niagara_falls,"{'lat': 43.2163982, 'lng': -79.1287849}",114.99,4.5
3379,kicking_horse_river_whitewater_rafting,canada,alberta,canadian_rockies,"{'lat': 51.1772837, 'lng': -115.5727351}",159.6,5.0
3380,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,canada,quebec,montreal,"{'lat': 45.502057, 'lng': -73.569345}",97.73,5.0
3381,zipline_adventure_in_whistler,canada,british_columbia,whistler,"{'lat': 50.113329, 'lng': -122.954755}",103.95,5.0
3382,beyond_the_market_food_tour_in_montreal,canada,quebec,montreal,"{'lat': 45.526123, 'lng': -73.5950714}",104.0,5.0
3383,halifax_harbour_hopper_tour,canada,nova_scotia,halifax_region,"{'lat': 44.663465, 'lng': -63.6241384}",42.67,4.5
3384,winter_wildlife_discovery_tour,canada,alberta,canadian_rockies,"{'lat': 52.8780879, 'lng': -118.0799308}",72.45,4.5
3385,lake_louise_winter_wildlife_snowshoe_tour,canada,alberta,canadian_rockies,"{'lat': 51.4419206, 'lng': -116.1621717}",49.0,5.0
3386,konzelmann_estate_winery:_junk_food_wine_pairing,canada,ontario,niagara_falls,nil,15.0,4.5
3387,niagara_falls_in_one_day_from_new_york_city,united_states,new_york_(ny),new_york_city,nil,299.91,3.0
3388,whistler_and_sea_to_sky_gondola_tour,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",189.0,5.0
3389,peggy's_cove_day_trip_from_halifax,canada,nova_scotia,halifax_region,"{'lat': 44.663465, 'lng': -63.6241384}",57.49,4.5
3390,quebec_ski-shoeing_excursion,canada,quebec,quebec_city,"{'lat': 46.858852, 'lng': -71.013544}",89.9,5.0
3391,arctic_day:_yukon_wildlife_and_hot_springs_tour,canada,yukon,whitehorse,"{'lat': 60.7227415, 'lng': -135.0558791}",145.95,5.0
3392,private_winery_tour_of_niagara-on-the-lake,canada,ontario,niagara_falls,nil,165.0,5.0
3393,2-hour_ottawa_express_city_bike_tour,canada,ontario,ottawa,"{'lat': 45.4233882, 'lng': -75.6963202}",63.0,5.0
3394,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,canada,ontario,niagara_falls,"{'lat': 43.2541511, 'lng': -79.0854685}",95.0,4.5
3395,grévin_wax_museum_admission_in_montreal,canada,quebec,montreal,nil,18.0,4.5
3396,royal_bc_museum_entrance_ticket,canada,british_columbia,vancouver_island,nil,17.0,5.0
3397,niagara_falls_day_trip_from_new_york_by_air,united_states,new_york_(ny),new_york_city,"{'lat': 40.7539128, 'lng': -73.9864172}",721.14,4.5
3398,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,canada,alberta,canadian_rockies,"{'lat': 51.1306919, 'lng': -114.0066346}",232.05,4.5
3399,banff_via_ferrata_climbing_adventure,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",177.45,5.0
3400,afternoon_delight_wine_and_cheese_tour,canada,ontario,niagara_falls,"{'lat': 43.1957482, 'lng': -79.1569644}",89.27,5.0
3401,1_hour_banff_horseback_riding_adventures,canada,alberta,canadian_rockies,"{'lat': 51.1763287, 'lng': -115.570567}",67.2,4.5
3402,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,canada,quebec,quebec_city,"{'lat': 46.8131324, 'lng': -71.2056118}",57.5,4.5
3403,whistler_wilderness_snowmobile_run,canada,british_columbia,whistler,"{'lat': 50.1133762, 'lng': -122.954259}",208.96,5.0
3404,stanley_park_horse-drawn_tours,canada,british_columbia,vancouver,"{'lat': 49.2977621, 'lng': -123.1320073}",42.0,4.5
3405,lake_louise_scenic_snowshoe_tour,canada,alberta,canadian_rockies,"{'lat': 51.4419206, 'lng': -116.1621717}",79.0,5.0
3406,wild_current_canoe_adventure_at_pyramid_lake,canada,alberta,canadian_rockies,"{'lat': 52.872151, 'lng': -118.079427}",120.0,5.0
3407,vancouver_art_gallery_admission,canada,british_columbia,vancouver,nil,24.0,3.5
3408,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",631.54,5.0
3409,3_hours_snowmobile_guided_tour/rental_1_hour_from_montreal,canada,quebec,things_to_do_in_montreal,nil,190.0,5.0
3410,victoria_day_trip_from_seattle_with_butchart_gardens,united_states,washington_(wa),seattle,nil,271.28,4.5
3411,jasper_to_lake_louise_one-way_tour,canada,alberta,canadian_rockies,"{'lat': 52.8780879, 'lng': -118.0799308}",250.95,5.0
3412,whistler_ski_rental_package_including_delivery,canada,british_columbia,whistler,"{'lat': 50.1165073, 'lng': -122.9480618}",108.95,5.0
3413,victoria_whale_watch_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4255917, 'lng': -123.3695807}",114.45,4.5
3414,green_gables_shore_tour_from_charlottetown,canada,prince_edward_island,things_to_do_in_cavendish,nil,73.6,4.5
3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,canada,british_columbia,vancouver,"{'lat': 49.2723568, 'lng': -123.1350654}",108.0,5.0
3416,bike_tour_of_downtown_vancouver_and_stanley_park,canada,british_columbia,vancouver,"{'lat': 49.2866679, 'lng': -123.141285}",68.25,5.0
3417,jasper_rafting_athabasca_canyon_run,canada,alberta,canadian_rockies,"{'lat': 52.8753421, 'lng': -118.0806243}",93.45,4.5
3418,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,canada,ontario,niagara_falls,"{'lat': 43.1389513, 'lng': -79.1334083}",99.95,5.0
3419,60-minute_the_royal_carriage_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4204, 'lng': -123.3710615}",215.0,5.0
3420,summer_tour:_banff_and_its_wildlife,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",74.55,5.0
3421,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,canada,quebec,quebec_city,nil,74.73,5.0
3422,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,canada,ontario,niagara_falls,"{'lat': 43.2265419, 'lng': -79.1159615}",77.98,5.0
3423,ottawa_city_tour_by_land_and_water,canada,ontario,ottawa,"{'lat': 45.423822, 'lng': -75.6964509}",36.45,4.0
3424,city_highlights_bus_tour_of_charlottetown,canada,prince_edward_island,things_to_do_in_cavendish,nil,27.6,4.5
3425,4-day_yukon_aurora_viewing_tour,canada,yukon,whitehorse,"{'lat': 60.7227415, 'lng': -135.0558791}",702.45,5.0
3426,niagara_falls_freedom_day_trip_from_toronto,canada,ontario,toronto,"{'lat': 43.6561507, 'lng': -79.3842642}",136.0,4.5
3427,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,canada,ontario,toronto,nil,215.0,4.5
3428,niagara_wine_tasting_and_3-course_dinner,canada,ontario,niagara_falls,"{'lat': 43.1957482, 'lng': -79.1569644}",152.55,4.5
3429,full-day_niagara_winery_tour_from_toronto,canada,ontario,toronto,"{'lat': 43.703077, 'lng': -79.406384}",99.0,4.5
3430,niagara_falls_domed_jet-boat_ride,canada,ontario,niagara_falls,"{'lat': 43.149939, 'lng': -79.0463155}",79.04,4.5
3431,flavors_of_old_montreal_walking_tour,canada,quebec,montreal,"{'lat': 45.527967, 'lng': -73.597551}",68.0,4.5
3432,10-hour_small_group_whistler_day_trip_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",190.0,-1.0
3433,kananaskis_river_rafting_adventure,canada,alberta,canadian_rockies,"{'lat': 51.1775076, 'lng': -115.5712711}",105.0,4.5
3434,granite_falls_zodiac_tour,canada,british_columbia,vancouver,"{'lat': 49.27173, 'lng': -123.1366559}",103.95,5.0
3435,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",canada,ontario,toronto,"{'lat': 45.463769, 'lng': -73.8233438}",130.0,5.0
3436,marine_wildlife_tour_by_zodiac,canada,british_columbia,vancouver_island,"{'lat': 48.4255917, 'lng': -123.3695807}",110.25,5.0
3437,victoria_castles_and_neighborhoods_bike_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4215452, 'lng': -123.3748011}",57.75,5.0
3438,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,canada,british_columbia,vancouver,"{'lat': 48.4227209, 'lng': -123.3689786}",69.57,5.0
3439,le_bateau-mouche_sightseeing_cruise_in_montreal,canada,quebec,montreal,"{'lat': 45.5066947, 'lng': -73.5499128}",29.89,4.5
3440,top_of_gowlland_tod_hike_in_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.4569632, 'lng': -123.3257163}",86.0,5.0
3441,3-hour_yukon_ice-fishing_tour_from_whitehorse,canada,yukon,whitehorse,"{'lat': 60.7227415, 'lng': -135.0558791}",187.95,-1.0
3442,wine_tasting_and_pairing_afternoon_tour,canada,ontario,niagara_falls,nil,104.99,5.0
3443,quebec_city_shore_excursion:_quebec_city_sightseeing_tour,canada,quebec,quebec_city,"{'lat': 46.8131324, 'lng': -71.2056118}",42.55,4.0
3444,montreal_indoor_skydiving_introductory_package,canada,quebec,montreal,nil,78.18,5.0
3445,best_of_victoria_food_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4300479, 'lng': -123.3637239}",68.25,5.0
3446,christmas_walking_tour_in_old_montreal,canada,quebec,montreal,"{'lat': 45.5025925, 'lng': -73.5551673}",21.0,4.5
3447,banff_premium_snowboard_rental_including_delivery,canada,alberta,canadian_rockies,"{'lat': 37.936607, 'lng': -107.817839}",105.84,-1.0
3448,fort_street_food_walking_tour_in_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.4228659, 'lng': -123.3689381}",60.0,4.5
3449,victoria_craft_brewery_tour_and_tastings,canada,british_columbia,vancouver_island,"{'lat': 48.4222366, 'lng': -123.3739457}",79.0,5.0
3450,chinatown_and_hidden_alleys_pedicab_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4189552, 'lng': -123.3853958}",45.0,4.0
3451,axe_throwing_at_batl_-_the_backyard_axe_throwing_league_in_niagara_falls,canada,ontario,niagara_falls,nil,22.22,-1.0
3452,"british_columbia_super_saver:_4-day_tour_of_vancouver,_whistler_and_victoria",canada,british_columbia,vancouver,"{'lat': 49.284609, 'lng': -123.108474}",414.0,4.5
3453,vancouver_shore_excursion:_pre-cruise_city_tour_with_port_drop_off,canada,british_columbia,vancouver,"{'lat': 49.1978322, 'lng': -123.0649959}",80.0,5.0
3454,banff_day_trip_from_calgary,canada,alberta,calgary,"{'lat': 51.1306919, 'lng': -114.0066346}",238.35,4.5
3455,private_tour_to_capilano_bridge_and_grouse_mountain,canada,british_columbia,vancouver,"{'lat': 49.2869235, 'lng': -123.12216}",334.0,5.0
3456,niagara_falls_small-group_tour_from_toronto,canada,ontario,toronto,"{'lat': 43.6704097, 'lng': -79.3872779}",254.25,5.0
3457,day_and_night_tour_of_niagara_falls,canada,ontario,niagara_falls,"{'lat': 43.0857136, 'lng': -79.0824311}",300.0,5.0
3458,victoria_and_butchart_gardens_by_helicopter_and_speed_boat,canada,british_columbia,vancouver,"{'lat': 49.284751, 'lng': -123.1394811}",579.0,5.0
3459,victoria_in_one_day_sightseeing_tour,canada,british_columbia,vancouver_island,"{'lat': 48.4216648, 'lng': -123.3666096}",240.45,5.0
3460,laurentian_mountains_day_trip_from_montreal,canada,quebec,montreal,"{'lat': 45.5001458, 'lng': -73.5720264}",100.0,4.0
3461,victoria_whale_watching_tour_by_zodiac,canada,british_columbia,vancouver_island,"{'lat': 48.4255917, 'lng': -123.3695807}",114.45,4.5
3462,mount_mamquam_and_alpine_lakes_seaplane_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 48.4241277, 'lng': -123.3707833}",369.0,4.5
3463,quebec_city_dinner_cruise,canada,quebec,quebec_city,"{'lat': 45.502452, 'lng': -73.5523778}",142.56,4.0
3464,squamish_explorer_flightseeing_tour,canada,british_columbia,squamish,"{'lat': 49.783335, 'lng': -123.159769}",162.75,5.0
3465,jasper_city_sightseeing_tour,canada,alberta,canadian_rockies,"{'lat': 51.1306919, 'lng': -114.0066346}",123.9,5.0
3466,vancouver_city_private_tour,canada,british_columbia,vancouver,nil,141.75,5.0
